# event_ticker=KXATPMATCH-25OCT16DZUAUG
# final_score=7-6(3) 4-6 7-6(5)
# score_resolution=7-6 4-6 7-6
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Damir Dzumhur
# kalshi_date=2025-10-16
timestamp,Felix Auger-Aliassime,Damir Dzumhur
2025-10-16T13:13:00Z,85.00,16.00
2025-10-16T13:14:00Z,85.00,16.00
2025-10-16T13:17:00Z,85.00,16.00
2025-10-16T13:18:00Z,85.00,16.00
2025-10-16T13:19:00Z,85.00,16.00
2025-10-16T13:20:00Z,85.00,16.00
2025-10-16T13:21:00Z,85.00,16.00
2025-10-16T13:22:00Z,85.00,16.00
2025-10-16T13:28:00Z,85.00,16.00
2025-10-16T13:29:00Z,85.00,16.00
2025-10-16T13:30:00Z,85.00,16.00
2025-10-16T13:31:00Z,86.00,16.00
2025-10-16T13:32:00Z,84.00,15.00
2025-10-16T13:33:00Z,84.00,15.00
2025-10-16T13:34:00Z,84.00,14.00
2025-10-16T13:35:00Z,84.00,15.00
2025-10-16T13:36:00Z,84.00,15.58
2025-10-16T13:37:00Z,84.00,16.00
2025-10-16T13:38:00Z,86.00,16.00
2025-10-16T13:39:00Z,86.00,15.84
2025-10-16T13:40:00Z,87.00,15.00
2025-10-16T13:41:00Z,87.00,15.28
2025-10-16T13:42:00Z,87.00,15.23
2025-10-16T13:43:00Z,85.67,16.35
2025-10-16T13:44:00Z,85.67,15.51
2025-10-16T13:45:00Z,85.67,15.05
2025-10-16T13:46:00Z,85.00,15.53
2025-10-16T13:47:00Z,85.00,17.17
2025-10-16T13:48:00Z,85.00,17.32
2025-10-16T13:49:00Z,85.00,17.00
2025-10-16T13:50:00Z,85.00,18.10
2025-10-16T13:51:00Z,85.00,17.67
2025-10-16T13:52:00Z,85.00,16.22
2025-10-16T13:53:00Z,85.00,16.92
2025-10-16T13:54:00Z,86.14,13.36
2025-10-16T13:55:00Z,88.31,13.11
2025-10-16T13:56:00Z,85.06,16.18
2025-10-16T13:57:00Z,85.00,16.23
2025-10-16T13:58:00Z,84.22,17.74
2025-10-16T13:59:00Z,83.00,18.00
2025-10-16T14:00:00Z,83.00,18.06
2025-10-16T14:01:00Z,80.51,20.81
2025-10-16T14:02:00Z,80.98,20.71
2025-10-16T14:03:00Z,83.01,17.00
2025-10-16T14:04:00Z,83.01,17.01
2025-10-16T14:05:00Z,83.01,17.00
2025-10-16T14:06:00Z,84.00,16.14
2025-10-16T14:07:00Z,86.32,13.91
2025-10-16T14:08:00Z,87.00,13.22
2025-10-16T14:09:00Z,85.00,12.98
2025-10-16T14:10:00Z,85.00,17.50
2025-10-16T14:11:00Z,84.58,16.31
2025-10-16T14:12:00Z,85.28,17.65
2025-10-16T14:13:00Z,85.28,18.97
2025-10-16T14:14:00Z,85.28,19.00
2025-10-16T14:15:00Z,83.67,17.93
2025-10-16T14:16:00Z,84.00,16.00
2025-10-16T14:17:00Z,84.00,18.47
2025-10-16T14:18:00Z,82.19,20.35
2025-10-16T14:19:00Z,81.51,27.81
2025-10-16T14:20:00Z,78.90,26.96
2025-10-16T14:21:00Z,73.15,29.51
2025-10-16T14:22:00Z,73.05,31.54
2025-10-16T14:23:00Z,83.46,20.79
2025-10-16T14:24:00Z,81.00,20.79
2025-10-16T14:25:00Z,79.00,22.38
2025-10-16T14:26:00Z,79.00,23.82
2025-10-16T14:27:00Z,78.00,23.58
2025-10-16T14:28:00Z,78.96,25.04
2025-10-16T14:29:00Z,72.73,29.43
2025-10-16T14:30:00Z,74.13,29.98
2025-10-16T14:31:00Z,76.34,23.43
2025-10-16T14:32:00Z,81.74,20.25
2025-10-16T14:33:00Z,83.49,21.67
2025-10-16T14:34:00Z,81.00,22.50
2025-10-16T14:35:00Z,85.99,15.44
2025-10-16T14:36:00Z,88.54,12.38
2025-10-16T14:37:00Z,90.90,10.67
2025-10-16T14:38:00Z,91.81,8.81
2025-10-16T14:39:00Z,91.85,10.29
2025-10-16T14:40:00Z,93.00,8.08
2025-10-16T14:41:00Z,92.67,7.66
2025-10-16T14:42:00Z,92.58,7.99
2025-10-16T14:43:00Z,93.62,6.89
2025-10-16T14:44:00Z,93.62,8.43
2025-10-16T14:45:00Z,93.00,9.40
2025-10-16T14:46:00Z,92.00,9.54
2025-10-16T14:47:00Z,92.69,10.01
2025-10-16T14:48:00Z,91.00,11.35
2025-10-16T14:49:00Z,89.00,11.99
2025-10-16T14:50:00Z,90.65,8.29
2025-10-16T14:51:00Z,93.05,7.93
2025-10-16T14:52:00Z,94.00,8.38
2025-10-16T14:53:00Z,93.00,11.65
2025-10-16T14:54:00Z,92.91,9.13
2025-10-16T14:55:00Z,92.98,8.78
2025-10-16T14:56:00Z,92.01,8.57
2025-10-16T14:57:00Z,94.00,6.15
2025-10-16T14:58:00Z,93.97,6.72
2025-10-16T14:59:00Z,93.24,7.25
2025-10-16T15:00:00Z,95.49,8.00
2025-10-16T15:01:00Z,91.67,12.06
2025-10-16T15:02:00Z,90.91,12.19
2025-10-16T15:03:00Z,89.42,12.00
2025-10-16T15:04:00Z,91.38,10.79
2025-10-16T15:05:00Z,92.00,9.06
2025-10-16T15:06:00Z,90.08,11.44
2025-10-16T15:07:00Z,86.04,16.91
2025-10-16T15:08:00Z,81.99,19.06
2025-10-16T15:09:00Z,81.59,19.39
2025-10-16T15:10:00Z,85.72,14.06
2025-10-16T15:11:00Z,88.26,11.99
2025-10-16T15:12:00Z,91.32,9.95
2025-10-16T15:13:00Z,91.17,9.81
2025-10-16T15:14:00Z,89.78,12.37
2025-10-16T15:15:00Z,85.08,16.18
2025-10-16T15:16:00Z,77.66,23.68
2025-10-16T15:17:00Z,76.12,22.82
2025-10-16T15:18:00Z,75.43,26.61
2025-10-16T15:19:00Z,70.92,29.36
2025-10-16T15:20:00Z,74.16,29.74
2025-10-16T15:21:00Z,68.63,34.52
2025-10-16T15:22:00Z,71.86,31.43
2025-10-16T15:23:00Z,71.07,30.33
2025-10-16T15:24:00Z,70.21,28.49
2025-10-16T15:25:00Z,63.02,36.36
2025-10-16T15:26:00Z,64.88,32.88
2025-10-16T15:27:00Z,66.15,31.04
2025-10-16T15:28:00Z,67.44,32.65
2025-10-16T15:29:00Z,67.90,34.96
2025-10-16T15:30:00Z,68.02,34.19
2025-10-16T15:31:00Z,68.00,34.01
2025-10-16T15:32:00Z,67.28,31.41
2025-10-16T15:33:00Z,68.63,29.13
2025-10-16T15:34:00Z,71.56,31.68
2025-10-16T15:35:00Z,69.20,32.09
2025-10-16T15:36:00Z,71.47,29.19
2025-10-16T15:37:00Z,72.12,28.67
2025-10-16T15:38:00Z,80.78,16.79
2025-10-16T15:39:00Z,81.46,22.34
2025-10-16T15:40:00Z,73.65,29.24
2025-10-16T15:41:00Z,72.99,27.70
2025-10-16T15:42:00Z,75.25,25.76
2025-10-16T15:43:00Z,70.40,31.94
2025-10-16T15:44:00Z,69.21,32.23
2025-10-16T15:45:00Z,68.66,33.39
2025-10-16T15:46:00Z,69.46,32.76
2025-10-16T15:47:00Z,74.25,27.58
2025-10-16T15:48:00Z,74.55,27.98
2025-10-16T15:49:00Z,71.33,32.00
2025-10-16T15:50:00Z,64.86,36.33
2025-10-16T15:51:00Z,71.44,31.82
2025-10-16T15:52:00Z,72.89,30.19
2025-10-16T15:53:00Z,71.41,28.85
2025-10-16T15:54:00Z,72.69,28.54
2025-10-16T15:55:00Z,72.85,28.93
2025-10-16T15:56:00Z,65.70,36.64
2025-10-16T15:57:00Z,68.50,33.83
2025-10-16T15:58:00Z,70.68,29.80
2025-10-16T15:59:00Z,71.93,28.36
2025-10-16T16:00:00Z,71.86,29.66
2025-10-16T16:01:00Z,73.25,26.72
2025-10-16T16:02:00Z,75.39,26.05
2025-10-16T16:03:00Z,68.85,34.83
2025-10-16T16:04:00Z,65.69,33.55
2025-10-16T16:05:00Z,67.78,38.95
2025-10-16T16:06:00Z,71.31,29.82
2025-10-16T16:07:00Z,72.84,28.27
2025-10-16T16:08:00Z,73.77,27.08
2025-10-16T16:09:00Z,73.73,27.42
2025-10-16T16:10:00Z,75.20,25.14
2025-10-16T16:11:00Z,85.43,14.78
2025-10-16T16:12:00Z,90.06,12.47
2025-10-16T16:13:00Z,73.31,26.15
2025-10-16T16:14:00Z,82.48,21.20
2025-10-16T16:15:00Z,74.81,25.18
2025-10-16T16:16:00Z,67.62,33.64
2025-10-16T16:17:00Z,63.73,38.79
2025-10-16T16:18:00Z,68.45,34.90
2025-10-16T16:19:00Z,69.71,29.65
2025-10-16T16:20:00Z,65.32,36.52
2025-10-16T16:21:00Z,70.70,30.71
2025-10-16T16:22:00Z,72.97,29.30
2025-10-16T16:23:00Z,69.71,30.86
2025-10-16T16:24:00Z,65.91,36.06
2025-10-16T16:25:00Z,62.87,39.61
2025-10-16T16:26:00Z,67.14,37.28
2025-10-16T16:27:00Z,69.65,34.91
2025-10-16T16:28:00Z,76.47,22.91
2025-10-16T16:29:00Z,80.14,26.66
2025-10-16T16:30:00Z,61.95,41.28
2025-10-16T16:31:00Z,54.43,48.18
2025-10-16T16:32:00Z,70.81,33.57
2025-10-16T16:33:00Z,78.73,29.47
2025-10-16T16:34:00Z,96.86,4.65
2025-10-16T16:35:00Z,99.00,4.65
2025-10-16T16:36:00Z,99.00,1.00
2025-10-16T16:37:00Z,99.00,1.00
2025-10-16T16:38:00Z,99.00,1.00
2025-10-16T16:39:00Z,99.00,1.00
2025-10-16T16:40:00Z,99.00,1.00
2025-10-16T16:41:00Z,99.00,1.00
