# event_ticker=KXATPCHALLENGERMATCH-26JUN06WALDRA
# final_score=6-4 6-4
# match_winner=Adam Walton
# fav_player=Adam Walton
# dog_player=Liam Draxl
# kalshi_date=2026-06-06
timestamp,Adam Walton,Liam Draxl
2026-06-06T15:33:00Z,67.26,34.00
2026-06-06T15:34:00Z,68.00,34.00
2026-06-06T15:35:00Z,68.84,34.00
2026-06-06T15:36:00Z,68.02,34.00
2026-06-06T15:37:00Z,68.02,31.75
2026-06-06T15:38:00Z,68.00,31.75
2026-06-06T15:40:00Z,68.00,31.75
2026-06-06T15:42:00Z,68.00,34.00
2026-06-06T15:45:00Z,68.00,34.00
2026-06-06T15:48:00Z,68.00,34.00
2026-06-06T15:50:00Z,66.00,34.00
2026-06-06T15:51:00Z,68.00,34.00
2026-06-06T15:52:00Z,68.00,33.00
2026-06-06T15:56:00Z,68.00,33.00
2026-06-06T15:57:00Z,68.00,33.82
2026-06-06T15:58:00Z,68.00,33.82
2026-06-06T16:01:00Z,69.00,33.82
2026-06-06T16:04:00Z,69.00,33.82
2026-06-06T16:05:00Z,69.00,33.82
2026-06-06T16:07:00Z,69.00,34.00
2026-06-06T16:09:00Z,69.00,34.00
2026-06-06T16:10:00Z,69.00,34.00
2026-06-06T16:11:00Z,69.00,34.00
2026-06-06T16:12:00Z,69.00,34.00
2026-06-06T16:16:00Z,69.00,34.00
2026-06-06T16:17:00Z,69.00,34.00
2026-06-06T16:22:00Z,69.00,34.00
2026-06-06T16:23:00Z,69.00,34.00
2026-06-06T16:24:00Z,68.25,34.00
2026-06-06T16:25:00Z,69.00,34.00
2026-06-06T16:27:00Z,69.00,34.00
2026-06-06T16:29:00Z,69.00,34.00
2026-06-06T16:31:00Z,69.00,34.00
2026-06-06T16:32:00Z,66.00,34.00
2026-06-06T16:33:00Z,69.00,31.00
2026-06-06T16:34:00Z,69.00,34.00
2026-06-06T16:35:00Z,69.00,34.00
2026-06-06T16:38:00Z,69.00,34.00
2026-06-06T16:42:00Z,68.31,34.00
2026-06-06T16:44:00Z,69.00,34.00
2026-06-06T16:46:00Z,70.00,34.00
2026-06-06T16:54:00Z,69.86,34.00
2026-06-06T16:55:00Z,69.86,32.00
2026-06-06T16:56:00Z,70.00,32.00
2026-06-06T16:57:00Z,70.00,32.00
2026-06-06T16:58:00Z,69.00,32.57
2026-06-06T16:59:00Z,70.00,32.57
2026-06-06T17:00:00Z,70.00,32.00
2026-06-06T17:01:00Z,69.80,32.00
2026-06-06T17:02:00Z,69.80,32.00
2026-06-06T17:04:00Z,69.80,32.00
2026-06-06T17:05:00Z,70.00,32.00
2026-06-06T17:06:00Z,69.08,32.00
2026-06-06T17:07:00Z,67.00,32.00
2026-06-06T17:08:00Z,67.97,34.28
2026-06-06T17:09:00Z,67.97,34.00
2026-06-06T17:10:00Z,67.00,34.00
2026-06-06T17:11:00Z,68.00,34.00
2026-06-06T17:12:00Z,68.00,34.00
2026-06-06T17:13:00Z,66.00,34.00
2026-06-06T17:14:00Z,66.00,34.00
2026-06-06T17:15:00Z,69.00,33.78
2026-06-06T17:16:00Z,69.00,34.00
2026-06-06T17:17:00Z,70.00,32.10
2026-06-06T17:18:00Z,71.27,30.00
2026-06-06T17:19:00Z,72.19,25.62
2026-06-06T17:20:00Z,76.12,24.92
2026-06-06T17:21:00Z,79.79,23.45
2026-06-06T17:22:00Z,80.09,21.00
2026-06-06T17:23:00Z,80.89,20.48
2026-06-06T17:24:00Z,79.91,21.00
2026-06-06T17:25:00Z,81.29,19.08
2026-06-06T17:26:00Z,82.00,19.00
2026-06-06T17:27:00Z,79.30,21.16
2026-06-06T17:28:00Z,79.53,21.06
2026-06-06T17:29:00Z,81.01,19.47
2026-06-06T17:30:00Z,81.96,19.00
2026-06-06T17:31:00Z,80.90,20.00
2026-06-06T17:32:00Z,80.01,20.15
2026-06-06T17:33:00Z,79.00,22.40
2026-06-06T17:34:00Z,76.82,23.13
2026-06-06T17:35:00Z,71.99,28.38
2026-06-06T17:36:00Z,76.16,26.67
2026-06-06T17:37:00Z,78.84,22.01
2026-06-06T17:38:00Z,79.10,22.24
2026-06-06T17:39:00Z,78.35,22.23
2026-06-06T17:40:00Z,78.87,22.95
2026-06-06T17:41:00Z,78.34,23.00
2026-06-06T17:42:00Z,78.00,23.66
2026-06-06T17:43:00Z,77.91,24.00
2026-06-06T17:44:00Z,75.77,26.08
2026-06-06T17:45:00Z,77.00,24.40
2026-06-06T17:46:00Z,79.49,22.78
2026-06-06T17:47:00Z,81.00,20.34
2026-06-06T17:48:00Z,81.43,19.91
2026-06-06T17:49:00Z,82.86,18.88
2026-06-06T17:50:00Z,81.00,20.15
2026-06-06T17:51:00Z,80.14,20.94
2026-06-06T17:52:00Z,80.00,21.00
2026-06-06T17:53:00Z,80.01,20.60
2026-06-06T17:54:00Z,81.69,20.00
2026-06-06T17:55:00Z,81.43,19.81
2026-06-06T17:56:00Z,82.61,18.64
2026-06-06T17:57:00Z,82.83,17.47
2026-06-06T17:58:00Z,82.22,18.79
2026-06-06T17:59:00Z,80.96,19.99
2026-06-06T18:00:00Z,81.00,19.13
2026-06-06T18:01:00Z,82.38,17.20
2026-06-06T18:02:00Z,84.44,16.88
2026-06-06T18:03:00Z,84.16,16.40
2026-06-06T18:04:00Z,83.57,16.22
2026-06-06T18:05:00Z,84.28,16.74
2026-06-06T18:06:00Z,84.46,16.47
2026-06-06T18:07:00Z,85.00,16.00
2026-06-06T18:08:00Z,85.00,16.39
2026-06-06T18:09:00Z,84.55,17.00
2026-06-06T18:10:00Z,84.16,17.00
2026-06-06T18:11:00Z,85.00,17.00
2026-06-06T18:12:00Z,84.99,17.00
2026-06-06T18:13:00Z,83.14,17.20
2026-06-06T18:14:00Z,82.54,18.94
2026-06-06T18:15:00Z,84.76,17.09
2026-06-06T18:16:00Z,85.86,14.19
2026-06-06T18:17:00Z,86.45,12.79
2026-06-06T18:18:00Z,82.55,17.81
2026-06-06T18:19:00Z,81.91,18.90
2026-06-06T18:20:00Z,80.80,20.72
2026-06-06T18:21:00Z,81.00,19.60
2026-06-06T18:22:00Z,82.00,18.00
2026-06-06T18:23:00Z,84.66,16.91
2026-06-06T18:24:00Z,85.03,15.20
2026-06-06T18:25:00Z,86.76,14.85
2026-06-06T18:26:00Z,91.10,9.13
2026-06-06T18:27:00Z,93.79,5.88
2026-06-06T18:28:00Z,95.00,6.56
2026-06-06T18:29:00Z,94.71,6.29
2026-06-06T18:30:00Z,94.00,6.45
2026-06-06T18:31:00Z,93.16,7.84
2026-06-06T18:32:00Z,95.77,4.90
2026-06-06T18:33:00Z,95.83,4.79
2026-06-06T18:34:00Z,96.36,3.72
2026-06-06T18:35:00Z,95.02,4.24
2026-06-06T18:36:00Z,96.00,5.00
2026-06-06T18:37:00Z,95.76,5.00
2026-06-06T18:38:00Z,96.00,5.00
2026-06-06T18:39:00Z,95.06,5.08
2026-06-06T18:40:00Z,96.00,5.21
2026-06-06T18:41:00Z,96.75,4.88
2026-06-06T18:42:00Z,96.05,3.86
2026-06-06T18:43:00Z,96.98,3.62
2026-06-06T18:44:00Z,97.00,3.96
2026-06-06T18:45:00Z,96.01,3.92
2026-06-06T18:46:00Z,97.00,4.85
2026-06-06T18:47:00Z,96.03,5.02
2026-06-06T18:48:00Z,96.22,4.15
2026-06-06T18:49:00Z,96.96,2.31
2026-06-06T18:50:00Z,98.00,2.84
2026-06-06T18:51:00Z,98.00,1.84
2026-06-06T18:52:00Z,98.08,2.00
2026-06-06T18:53:00Z,98.42,1.71
2026-06-06T18:54:00Z,98.00,2.02
2026-06-06T18:55:00Z,97.83,3.00
2026-06-06T18:56:00Z,97.50,3.00
2026-06-06T18:57:00Z,97.55,3.41
2026-06-06T18:58:00Z,92.60,6.15
2026-06-06T18:59:00Z,95.93,7.07
2026-06-06T19:00:00Z,97.88,3.87
2026-06-06T19:01:00Z,98.86,1.45
