# event_ticker=KXATPCHALLENGERMATCH-26FEB20GALWIN
# final_score=5-7 7-5 7-5
# match_winner=Alexis Galarneau
# fav_player=Alexis Galarneau
# dog_player=Edward Winter
# kalshi_date=2026-02-20
timestamp,Alexis Galarneau,Edward Winter
2026-02-20T19:24:00Z,84.73,14.30
2026-02-20T19:25:00Z,86.98,15.00
2026-02-20T19:26:00Z,88.00,12.00
2026-02-20T19:27:00Z,88.00,13.00
2026-02-20T19:28:00Z,86.54,13.19
2026-02-20T19:29:00Z,82.97,18.00
2026-02-20T19:30:00Z,80.00,19.78
2026-02-20T19:31:00Z,80.00,19.00
2026-02-20T19:32:00Z,80.00,20.00
2026-02-20T19:33:00Z,79.41,20.16
2026-02-20T19:34:00Z,80.83,18.00
2026-02-20T19:35:00Z,83.36,17.90
2026-02-20T19:36:00Z,83.82,17.00
2026-02-20T19:37:00Z,83.82,17.00
2026-02-20T19:38:00Z,81.00,21.00
2026-02-20T19:39:00Z,81.62,19.66
2026-02-20T19:40:00Z,81.36,20.66
2026-02-20T19:41:00Z,81.00,17.32
2026-02-20T19:42:00Z,83.18,17.96
2026-02-20T19:43:00Z,81.01,19.00
2026-02-20T19:44:00Z,82.95,19.00
2026-02-20T19:45:00Z,82.00,19.00
2026-02-20T19:46:00Z,79.76,21.19
2026-02-20T19:47:00Z,74.75,28.49
2026-02-20T19:48:00Z,69.24,29.77
2026-02-20T19:49:00Z,66.33,34.65
2026-02-20T19:50:00Z,60.31,36.05
2026-02-20T19:51:00Z,58.00,42.95
2026-02-20T19:52:00Z,59.14,45.06
2026-02-20T19:53:00Z,57.69,45.49
2026-02-20T19:54:00Z,58.92,48.35
2026-02-20T19:55:00Z,41.42,59.62
2026-02-20T19:56:00Z,33.03,67.53
2026-02-20T19:57:00Z,30.60,66.61
2026-02-20T19:58:00Z,38.41,63.32
2026-02-20T19:59:00Z,38.58,64.28
2026-02-20T20:00:00Z,33.47,66.92
2026-02-20T20:01:00Z,29.57,71.55
2026-02-20T20:02:00Z,30.61,70.94
2026-02-20T20:03:00Z,33.82,68.01
2026-02-20T20:04:00Z,33.43,65.97
2026-02-20T20:05:00Z,24.71,76.81
2026-02-20T20:06:00Z,16.94,83.45
2026-02-20T20:07:00Z,11.40,87.49
2026-02-20T20:08:00Z,9.77,89.99
2026-02-20T20:09:00Z,11.31,88.37
2026-02-20T20:10:00Z,11.13,91.52
2026-02-20T20:11:00Z,12.54,95.85
2026-02-20T20:12:00Z,10.27,92.88
2026-02-20T20:13:00Z,7.84,91.83
2026-02-20T20:14:00Z,11.97,92.25
2026-02-20T20:15:00Z,8.45,91.07
2026-02-20T20:16:00Z,14.07,89.56
2026-02-20T20:17:00Z,5.26,93.55
2026-02-20T20:18:00Z,9.13,91.30
2026-02-20T20:19:00Z,6.60,95.39
2026-02-20T20:20:00Z,3.70,98.02
2026-02-20T20:21:00Z,1.93,99.00
2026-02-20T20:22:00Z,1.12,99.00
2026-02-20T20:23:00Z,2.00,98.96
2026-02-20T20:24:00Z,3.86,97.88
2026-02-20T20:25:00Z,4.06,97.08
2026-02-20T20:26:00Z,6.47,92.27
2026-02-20T20:27:00Z,10.22,91.37
2026-02-20T20:28:00Z,4.21,97.46
2026-02-20T20:29:00Z,7.10,93.91
2026-02-20T20:30:00Z,9.45,92.27
2026-02-20T20:31:00Z,6.77,95.56
2026-02-20T20:32:00Z,7.06,97.00
2026-02-20T20:33:00Z,6.15,94.12
2026-02-20T20:34:00Z,11.15,91.61
2026-02-20T20:35:00Z,4.64,97.48
2026-02-20T20:36:00Z,4.10,96.59
2026-02-20T20:37:00Z,5.00,95.92
2026-02-20T20:38:00Z,4.28,95.82
2026-02-20T20:39:00Z,4.05,97.00
2026-02-20T20:40:00Z,5.23,96.70
2026-02-20T20:41:00Z,6.77,94.71
2026-02-20T20:42:00Z,8.76,95.00
2026-02-20T20:43:00Z,8.12,95.69
2026-02-20T20:44:00Z,15.25,87.51
2026-02-20T20:45:00Z,17.22,88.24
2026-02-20T20:46:00Z,23.89,80.18
2026-02-20T20:47:00Z,28.69,72.42
2026-02-20T20:48:00Z,40.32,65.64
2026-02-20T20:49:00Z,45.62,57.59
2026-02-20T20:50:00Z,40.20,60.96
2026-02-20T20:51:00Z,43.16,63.40
2026-02-20T20:52:00Z,49.60,54.87
2026-02-20T20:53:00Z,52.43,49.15
2026-02-20T20:54:00Z,54.43,44.54
2026-02-20T20:55:00Z,39.68,50.44
2026-02-20T20:56:00Z,42.79,57.74
2026-02-20T20:57:00Z,34.49,65.02
2026-02-20T20:58:00Z,46.73,54.63
2026-02-20T20:59:00Z,55.26,44.75
2026-02-20T21:00:00Z,60.57,41.08
2026-02-20T21:01:00Z,68.99,30.19
2026-02-20T21:02:00Z,68.61,29.39
2026-02-20T21:03:00Z,67.69,33.25
2026-02-20T21:04:00Z,65.54,36.77
2026-02-20T21:05:00Z,63.82,38.20
2026-02-20T21:06:00Z,62.33,39.51
2026-02-20T21:07:00Z,61.54,39.54
2026-02-20T21:08:00Z,59.41,41.89
2026-02-20T21:09:00Z,66.68,34.84
2026-02-20T21:10:00Z,70.41,30.76
2026-02-20T21:11:00Z,76.16,24.68
2026-02-20T21:12:00Z,76.81,23.06
2026-02-20T21:13:00Z,84.29,16.48
2026-02-20T21:14:00Z,81.94,18.75
2026-02-20T21:15:00Z,85.06,16.44
2026-02-20T21:16:00Z,87.13,15.10
2026-02-20T21:17:00Z,87.45,12.75
2026-02-20T21:18:00Z,86.91,14.21
2026-02-20T21:19:00Z,86.37,14.83
2026-02-20T21:20:00Z,85.51,15.97
2026-02-20T21:21:00Z,82.75,18.08
2026-02-20T21:22:00Z,80.61,24.79
2026-02-20T21:23:00Z,70.10,29.14
2026-02-20T21:24:00Z,75.35,25.47
2026-02-20T21:25:00Z,80.65,20.87
2026-02-20T21:26:00Z,74.77,29.15
2026-02-20T21:27:00Z,58.99,41.86
2026-02-20T21:28:00Z,64.43,35.60
2026-02-20T21:29:00Z,68.94,34.84
2026-02-20T21:30:00Z,75.79,25.25
2026-02-20T21:31:00Z,66.56,34.56
2026-02-20T21:32:00Z,67.65,32.54
2026-02-20T21:33:00Z,58.10,42.81
2026-02-20T21:34:00Z,61.12,38.62
2026-02-20T21:35:00Z,54.08,47.18
2026-02-20T21:36:00Z,54.52,47.73
2026-02-20T21:37:00Z,53.52,48.66
2026-02-20T21:38:00Z,39.01,58.20
2026-02-20T21:39:00Z,26.25,71.33
2026-02-20T21:40:00Z,14.14,88.36
2026-02-20T21:41:00Z,14.96,85.30
2026-02-20T21:42:00Z,14.35,84.58
2026-02-20T21:43:00Z,9.98,91.60
2026-02-20T21:44:00Z,10.62,91.91
2026-02-20T21:45:00Z,7.25,90.70
2026-02-20T21:46:00Z,5.98,94.10
2026-02-20T21:47:00Z,5.92,95.13
2026-02-20T21:48:00Z,2.96,97.38
2026-02-20T21:49:00Z,4.80,95.29
2026-02-20T21:50:00Z,7.99,93.00
2026-02-20T21:51:00Z,8.48,91.57
2026-02-20T21:52:00Z,7.71,93.15
2026-02-20T21:53:00Z,11.30,88.66
2026-02-20T21:54:00Z,10.27,92.37
2026-02-20T21:55:00Z,31.17,65.65
2026-02-20T21:56:00Z,42.18,58.10
2026-02-20T21:57:00Z,35.42,68.08
2026-02-20T21:58:00Z,20.33,79.00
2026-02-20T21:59:00Z,29.32,72.45
2026-02-20T22:00:00Z,43.69,53.85
2026-02-20T22:01:00Z,53.43,47.50
2026-02-20T22:02:00Z,65.01,32.62
2026-02-20T22:03:00Z,74.07,20.14
2026-02-20T22:04:00Z,86.58,10.53
2026-02-20T22:05:00Z,86.91,13.80
2026-02-20T22:06:00Z,86.41,15.68
2026-02-20T22:07:00Z,83.95,16.62
2026-02-20T22:08:00Z,80.35,20.04
2026-02-20T22:09:00Z,92.09,6.93
2026-02-20T22:10:00Z,98.09,3.58
2026-02-20T22:11:00Z,99.00,1.00
