# event_ticker=KXATPCHALLENGERMATCH-26FEB20CRACLA
# final_score=3-6 7-5 6-3
# score_resolution=6-3 5-7 3-6
# match_winner=Oliver Crawford
# fav_player=Jay Clarke
# dog_player=Oliver Crawford
# kalshi_date=2026-02-20
timestamp,Jay Clarke,Oliver Crawford
2026-02-20T06:25:00Z,61.00,41.00
2026-02-20T06:26:00Z,61.00,41.00
2026-02-20T06:28:00Z,60.00,41.00
2026-02-20T06:29:00Z,60.00,41.00
2026-02-20T06:30:00Z,61.13,41.00
2026-02-20T06:31:00Z,61.00,41.00
2026-02-20T06:32:00Z,59.87,41.00
2026-02-20T06:33:00Z,62.03,41.00
2026-02-20T06:34:00Z,58.00,41.00
2026-02-20T06:35:00Z,58.00,41.00
2026-02-20T06:36:00Z,62.00,41.00
2026-02-20T06:37:00Z,61.00,41.00
2026-02-20T06:39:00Z,61.00,41.00
2026-02-20T06:40:00Z,61.00,41.00
2026-02-20T06:41:00Z,61.00,41.00
2026-02-20T06:42:00Z,61.00,41.01
2026-02-20T06:43:00Z,61.00,40.21
2026-02-20T06:44:00Z,61.00,40.21
2026-02-20T06:45:00Z,61.00,41.18
2026-02-20T06:46:00Z,61.55,41.18
2026-02-20T06:47:00Z,62.00,41.00
2026-02-20T06:48:00Z,62.06,41.00
2026-02-20T06:49:00Z,62.29,41.00
2026-02-20T06:50:00Z,62.00,41.00
2026-02-20T06:51:00Z,62.95,41.00
2026-02-20T06:52:00Z,62.13,41.00
2026-02-20T06:53:00Z,62.21,40.79
2026-02-20T06:54:00Z,62.18,40.97
2026-02-20T06:55:00Z,62.18,39.88
2026-02-20T06:56:00Z,62.12,40.25
2026-02-20T06:57:00Z,62.01,41.00
2026-02-20T06:58:00Z,62.81,40.06
2026-02-20T06:59:00Z,62.00,42.81
2026-02-20T07:00:00Z,63.00,28.90
2026-02-20T07:01:00Z,63.00,38.86
2026-02-20T07:02:00Z,62.67,40.99
2026-02-20T07:03:00Z,62.13,40.73
2026-02-20T07:04:00Z,63.00,40.00
2026-02-20T07:05:00Z,62.44,41.42
2026-02-20T07:06:00Z,61.84,43.06
2026-02-20T07:07:00Z,59.70,45.93
2026-02-20T07:08:00Z,62.20,42.04
2026-02-20T07:09:00Z,61.38,42.36
2026-02-20T07:10:00Z,55.54,46.70
2026-02-20T07:11:00Z,53.56,48.80
2026-02-20T07:12:00Z,49.28,50.85
2026-02-20T07:13:00Z,51.87,51.57
2026-02-20T07:14:00Z,54.83,47.20
2026-02-20T07:15:00Z,57.05,46.34
2026-02-20T07:16:00Z,51.56,47.84
2026-02-20T07:17:00Z,52.08,50.99
2026-02-20T07:18:00Z,50.43,51.78
2026-02-20T07:19:00Z,50.78,50.00
2026-02-20T07:20:00Z,53.77,47.55
2026-02-20T07:21:00Z,49.36,50.84
2026-02-20T07:22:00Z,46.05,53.95
2026-02-20T07:23:00Z,49.05,52.74
2026-02-20T07:24:00Z,49.12,52.26
2026-02-20T07:25:00Z,53.05,49.54
2026-02-20T07:26:00Z,51.93,48.32
2026-02-20T07:27:00Z,56.15,45.09
2026-02-20T07:28:00Z,58.17,47.37
2026-02-20T07:29:00Z,67.63,32.72
2026-02-20T07:30:00Z,68.78,32.90
2026-02-20T07:31:00Z,68.67,32.26
2026-02-20T07:32:00Z,70.01,32.18
2026-02-20T07:33:00Z,69.89,30.70
2026-02-20T07:34:00Z,71.30,29.23
2026-02-20T07:35:00Z,71.15,30.56
2026-02-20T07:36:00Z,68.79,32.72
2026-02-20T07:37:00Z,68.81,32.20
2026-02-20T07:38:00Z,69.51,31.46
2026-02-20T07:39:00Z,71.04,34.18
2026-02-20T07:40:00Z,63.91,36.11
2026-02-20T07:41:00Z,69.99,31.24
2026-02-20T07:42:00Z,71.64,27.94
2026-02-20T07:43:00Z,71.37,29.56
2026-02-20T07:44:00Z,72.32,29.32
2026-02-20T07:45:00Z,75.70,24.86
2026-02-20T07:46:00Z,74.81,25.41
2026-02-20T07:47:00Z,75.82,24.94
2026-02-20T07:48:00Z,79.16,20.47
2026-02-20T07:49:00Z,80.39,19.81
2026-02-20T07:50:00Z,80.96,19.85
2026-02-20T07:51:00Z,79.58,19.78
2026-02-20T07:52:00Z,82.87,18.24
2026-02-20T07:53:00Z,83.92,16.03
2026-02-20T07:54:00Z,83.06,17.87
2026-02-20T07:55:00Z,84.10,17.22
2026-02-20T07:56:00Z,83.89,18.35
2026-02-20T07:57:00Z,83.92,17.40
2026-02-20T07:58:00Z,81.95,18.32
2026-02-20T07:59:00Z,83.43,16.83
2026-02-20T08:00:00Z,80.82,19.65
2026-02-20T08:01:00Z,82.17,18.78
2026-02-20T08:02:00Z,83.46,16.60
2026-02-20T08:03:00Z,85.01,17.70
2026-02-20T08:04:00Z,84.61,15.36
2026-02-20T08:05:00Z,86.54,15.35
2026-02-20T08:06:00Z,82.03,18.72
2026-02-20T08:07:00Z,81.60,21.30
2026-02-20T08:08:00Z,84.75,17.41
2026-02-20T08:09:00Z,85.90,14.43
2026-02-20T08:10:00Z,84.76,16.53
2026-02-20T08:11:00Z,84.95,16.50
2026-02-20T08:12:00Z,84.94,16.58
2026-02-20T08:13:00Z,83.20,15.73
2026-02-20T08:14:00Z,83.71,17.73
2026-02-20T08:15:00Z,87.29,14.21
2026-02-20T08:16:00Z,85.99,15.17
2026-02-20T08:17:00Z,87.78,13.09
2026-02-20T08:18:00Z,85.77,13.45
2026-02-20T08:19:00Z,82.47,18.69
2026-02-20T08:20:00Z,82.32,19.10
2026-02-20T08:21:00Z,84.50,15.64
2026-02-20T08:22:00Z,85.66,15.33
2026-02-20T08:23:00Z,83.15,17.52
2026-02-20T08:24:00Z,83.84,16.01
2026-02-20T08:25:00Z,84.98,15.31
2026-02-20T08:26:00Z,84.93,17.37
2026-02-20T08:27:00Z,85.89,18.34
2026-02-20T08:28:00Z,87.17,11.50
2026-02-20T08:29:00Z,84.45,15.06
2026-02-20T08:30:00Z,81.48,18.82
2026-02-20T08:31:00Z,82.83,17.06
2026-02-20T08:32:00Z,83.14,17.82
2026-02-20T08:33:00Z,84.99,15.52
2026-02-20T08:34:00Z,85.83,14.91
2026-02-20T08:35:00Z,85.87,13.81
2026-02-20T08:36:00Z,88.32,13.82
2026-02-20T08:37:00Z,85.17,15.53
2026-02-20T08:38:00Z,83.95,14.23
2026-02-20T08:39:00Z,91.84,9.36
2026-02-20T08:40:00Z,89.65,11.03
2026-02-20T08:41:00Z,84.51,16.55
2026-02-20T08:42:00Z,82.14,17.65
2026-02-20T08:43:00Z,76.04,25.56
2026-02-20T08:44:00Z,65.34,32.78
2026-02-20T08:45:00Z,59.29,39.99
2026-02-20T08:46:00Z,59.63,40.32
2026-02-20T08:47:00Z,56.15,40.82
2026-02-20T08:48:00Z,51.78,48.93
2026-02-20T08:49:00Z,51.88,48.25
2026-02-20T08:50:00Z,52.62,48.13
2026-02-20T08:51:00Z,52.00,49.30
2026-02-20T08:52:00Z,52.22,47.64
2026-02-20T08:53:00Z,52.92,47.44
2026-02-20T08:54:00Z,53.00,47.90
2026-02-20T08:55:00Z,52.98,47.55
2026-02-20T08:56:00Z,53.80,47.66
2026-02-20T08:57:00Z,54.00,47.68
2026-02-20T08:58:00Z,53.82,47.07
2026-02-20T08:59:00Z,53.62,46.01
2026-02-20T09:00:00Z,59.25,40.30
2026-02-20T09:01:00Z,60.28,43.30
2026-02-20T09:02:00Z,59.77,40.21
2026-02-20T09:03:00Z,58.52,42.73
2026-02-20T09:04:00Z,54.35,46.49
2026-02-20T09:05:00Z,57.38,45.06
2026-02-20T09:06:00Z,55.51,46.07
2026-02-20T09:07:00Z,54.01,47.05
2026-02-20T09:08:00Z,54.42,48.20
2026-02-20T09:09:00Z,45.17,54.77
2026-02-20T09:10:00Z,54.37,47.00
2026-02-20T09:11:00Z,60.31,42.07
2026-02-20T09:12:00Z,60.11,41.99
2026-02-20T09:13:00Z,61.03,41.04
2026-02-20T09:14:00Z,67.78,34.63
2026-02-20T09:15:00Z,71.64,29.53
2026-02-20T09:16:00Z,69.81,39.62
2026-02-20T09:17:00Z,62.98,35.14
2026-02-20T09:18:00Z,62.31,35.13
2026-02-20T09:19:00Z,54.54,44.94
2026-02-20T09:20:00Z,58.21,44.08
2026-02-20T09:21:00Z,60.34,39.11
2026-02-20T09:22:00Z,61.95,39.13
2026-02-20T09:23:00Z,61.99,38.84
2026-02-20T09:24:00Z,62.01,39.56
2026-02-20T09:25:00Z,58.24,42.67
2026-02-20T09:26:00Z,59.38,42.06
2026-02-20T09:27:00Z,60.70,35.67
2026-02-20T09:28:00Z,56.05,44.56
2026-02-20T09:29:00Z,48.12,49.54
2026-02-20T09:30:00Z,37.61,62.16
2026-02-20T09:31:00Z,26.27,72.73
2026-02-20T09:32:00Z,19.43,78.55
2026-02-20T09:33:00Z,18.72,81.33
2026-02-20T09:34:00Z,14.66,83.52
2026-02-20T09:35:00Z,9.46,90.52
2026-02-20T09:36:00Z,11.70,88.42
2026-02-20T09:37:00Z,20.35,82.14
2026-02-20T09:38:00Z,17.82,81.48
2026-02-20T09:39:00Z,30.86,68.84
2026-02-20T09:40:00Z,36.50,65.67
2026-02-20T09:41:00Z,26.66,66.97
2026-02-20T09:42:00Z,28.46,66.57
2026-02-20T09:43:00Z,20.22,82.05
2026-02-20T09:44:00Z,21.53,79.67
2026-02-20T09:45:00Z,21.94,80.39
2026-02-20T09:46:00Z,30.05,77.87
2026-02-20T09:47:00Z,31.89,66.67
2026-02-20T09:48:00Z,37.33,64.42
2026-02-20T09:49:00Z,22.11,79.47
2026-02-20T09:50:00Z,12.24,88.31
2026-02-20T09:51:00Z,9.88,91.15
2026-02-20T09:52:00Z,2.85,95.38
2026-02-20T09:53:00Z,3.24,97.33
2026-02-20T09:54:00Z,1.07,98.93
2026-02-20T09:55:00Z,1.07,99.00
2026-02-20T09:56:00Z,1.00,99.00
2026-02-20T09:57:00Z,1.00,99.00
2026-02-20T09:58:00Z,1.00,99.00
2026-02-20T09:59:00Z,1.00,99.00
2026-02-20T10:00:00Z,1.00,99.00
2026-02-20T10:01:00Z,1.00,99.00
2026-02-20T10:02:00Z,1.00,99.00
